scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            2123         13082          9036    7.781e-004    1.974e-001    5.986e-007      7.375000      0.738783      2.573346      1.000000
  1            3569         10514         19154    2.849e-004    2.823e-001    8.612e-007      6.625000      0.670132      3.157800      0.954955
  1            3485         15155          5265    4.456e-004    1.223e-001    7.727e-007      7.000000      0.711929      2.810254      0.982456
  1            5607         12465          7405    4.280e-004    1.843e-001    2.446e-006      9.000000      0.631471      5.339959      0.947368
  1            2257         11262          4735    6.098e-004    2.979e-001    1.457e-006      6.375000      0.680874      1.921062      0.886957
  1            2522         10982         16328    2.112e-004    1.142e-001    6.626e-007      4.750000      0.591941      1.877942      0.950000
  1            4257          4345         11659    2.257e-004    1.204e-001    1.273e-007      8.000000      0.672874      5.826706      0.934307
  1            4718         10227          9182    8.745e-004    2.482e-001    2.203e-007     13.250000      0.825761     29.922003      0.768116
  1            4123         12343          1810    8.826e-004    1.142e-001    6.329e-008      8.750000      0.706090      4.243929      0.869565
  1            5272         14679         15854    5.468e-004    1.160e-001    2.389e-008      9.125000      0.780455     14.914466      0.784946
  1            3900          6971          5866    2.217e-004    2.735e-001    1.427e-008      6.250000      0.666284      4.156034      0.819672
  1            6426         10526         15253    1.133e-004    1.100e-001    1.155e-006      6.625000      0.650833      3.356028      0.946429
  1            3392          8059         10514    6.679e-004    1.833e-001    2.020e-007      9.625000      0.713006     11.368723      0.956522
  1            2507          9068         18470    5.877e-004    1.144e-001    2.016e-007      7.125000      0.727694      3.580708      0.934426
  1            2640          7195          3469    5.730e-004    1.833e-001    2.807e-007     11.125000      0.769292     19.790741      0.868293
  1            3994         11912          7461    5.640e-004    1.479e-001    4.902e-006      9.875000      0.792843      4.158516      1.104895
  1            4618          9352          7974    9.283e-004    2.538e-001    5.832e-007     11.500000      0.779453      8.254849      0.851852
  1            3892          2606          5131    2.229e-004    1.418e-001    1.696e-006      7.000000      0.666958      3.862924      0.918033
  1            2010         13042          7890    5.592e-004    1.321e-001    3.052e-006      6.625000      0.726792      2.227760      0.981481
  1            4053          8098          7730    5.715e-004    1.039e-001    2.942e-006      7.750000      0.728040      5.819239      0.911765
  1            4228          5169          5753    5.350e-004    2.229e-001    3.816e-006      8.250000      0.690467      5.184208      0.862745
  1            6190          7209          5748    5.869e-004    2.720e-001    6.239e-008     11.875000      0.798906     16.604570      0.801688
  1            3359          1708          2929    1.939e-004    1.419e-001    9.785e-006      6.750000      0.578947      1.640020      1.018868
  1            4349         13755         16684    4.532e-004    1.402e-001    4.243e-008      9.250000      0.762460      7.489541      0.813187
  1            1417         14016          8134    3.486e-004    2.755e-001    8.540e-006      7.250000      0.583857      8.585154      0.743590
  1            3697          9129          7235    8.611e-004    2.839e-001    1.042e-006     10.625000      0.777589      8.404563      0.988372
  1            4655          9024          6982    7.935e-004    1.610e-001    4.456e-008      8.625000      0.719189      4.618848      0.867925
  1            4255         14980          3420    7.795e-004    2.225e-001    4.530e-007     14.625000      0.798356     18.466927      1.008621
  1            2121          8626          8713    3.109e-004    1.592e-001    3.951e-006      6.250000      0.674843      2.365446      0.990099
  1            3411          4164         10001    3.224e-004    2.083e-001    8.687e-006      9.500000      0.773980     10.566741      1.013333
  1            1753          6204          9351    3.218e-004    1.106e-001    2.385e-006      5.875000      0.632039      2.039475      0.989474
  1            2342         16197          7735    2.620e-004    1.418e-001    5.204e-008      5.625000      0.503823      2.406435      0.927835
  1            1798          5980          5462    5.650e-004    1.333e-001    2.114e-006      9.250000      0.708291      8.484287      0.896970
