scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4615         15567          4793    3.558e-004    2.908e-001    2.272e-006      7.250000      0.616351      3.031532      0.928000
  1            2656          9695          8295    7.678e-004    2.619e-001    4.125e-007      7.625000      0.683092      5.928723      0.802632
  1            5051         10514          6418    2.612e-004    2.467e-001    9.458e-008      8.000000      0.736307      3.255954      0.934307
  1            4166         16593           244    6.181e-004    2.901e-001    3.054e-008     12.500000      0.795422     29.302931      0.706714
  1            2153         10126          4997    7.022e-004    2.359e-001    8.604e-007      8.625000      0.728554      4.136974      1.061538
  1            3118          7437          3484    7.887e-004    2.814e-001    1.437e-006     12.375000      0.736161     12.800809      0.970588
  1            4279         16481          3793    8.622e-004    2.403e-001    2.072e-008     15.625000      0.825094     36.817165      0.896057
  1            3707         10081          3630    4.612e-004    2.440e-001    5.266e-006     11.625000      0.791498     23.652281      0.808696
  1            4375         12980          5696    8.006e-004    2.664e-001    1.436e-006     11.750000      0.769930     10.618796      0.921569
  1            3223         10598          7533    7.875e-004    2.528e-001    5.902e-008      9.500000      0.772326      4.323964      0.993464
  1            2631          6884          9110    9.802e-004    2.694e-001    6.893e-007     10.875000      0.776406     16.716589      0.805556
  1            4166         16593           244    6.181e-004    2.901e-001    3.054e-008      7.875000      0.759154      6.379066      0.875000
  1            3872         11941          5064    8.954e-004    2.725e-001    5.246e-008      9.250000      0.759520      3.765048      0.986667
  1            4249         16588          9744    6.884e-004    2.580e-001    2.755e-007     12.625000      0.757312     33.197544      0.817814
  1            5941         14591          6946    5.717e-004    2.882e-001    1.242e-006      9.875000      0.785523      7.023417      0.975309
  1            2787         16672          2896    9.526e-004    2.801e-001    5.861e-008     10.500000      0.740661     17.032579      0.831683
  1            4332          7379          4104    5.251e-004    2.165e-001    1.941e-006      8.625000      0.698830      4.554990      1.069767
  1            3542          6024          8063    5.083e-004    2.520e-001    7.526e-008      8.500000      0.685750      7.574069      0.860759
  1            5705         10962          4271    7.614e-004    1.420e-001    2.776e-006     12.375000      0.786652      6.657886      1.207317
  1            4196         12179          2940    5.815e-004    2.082e-001    2.454e-007      8.625000      0.764181      3.833950      0.985714
  1            3371          4140          4243    5.610e-004    2.455e-001    1.802e-008     11.250000      0.730805     18.718880      0.853081
  1            3631         17316          2022    9.111e-004    2.488e-001    1.273e-006     10.500000      0.756303      9.587790      0.870466
  1            4274         11637          7591    7.230e-004    2.439e-001    8.886e-007     11.250000      0.741669      6.114491      1.118012
  1            2309         15193          2381    5.896e-004    2.217e-001    9.543e-006      7.625000      0.613889      3.125018      0.953125
  1            3031          2362         19596    9.274e-004    1.360e-001    1.274e-007      9.375000      0.775399     13.961836      0.694444
  1            2723          7248          4212    4.448e-004    2.942e-001    7.691e-008      6.875000      0.683148      2.836606      0.901639
  1            4537         17630          8883    4.097e-004    2.085e-001    5.469e-008      9.000000      0.636919      8.359923      0.883436
  1            4022         13423         13359    6.942e-004    2.658e-001    1.532e-007     10.000000      0.803428      8.332792      0.946746
  1            2370         14313          7851    7.423e-004    1.824e-001    8.004e-008      8.375000      0.729063      7.637796      0.917808
  1            3659         10164          6840    3.094e-004    2.813e-001    8.692e-007      8.000000      0.676207      4.035680      0.934307
  1            5392         17465          9571    8.619e-004    2.907e-001    3.456e-007     18.750000      0.860181     45.168629      0.815217
  1            3055          5840          7547    5.175e-004    2.539e-001    8.735e-007      6.625000      0.703683     13.757299      0.746479
  1            4513         16481          3951    5.165e-004    2.829e-001    1.061e-007     12.000000      0.739687     11.017424      1.005236
  1            4853          3256          5109    4.073e-004    2.971e-001    2.754e-006     10.125000      0.788209      6.906517      0.920455
  1            2930          9020          7365    7.536e-004    2.775e-001    1.405e-007      9.250000      0.759224      8.587211      0.840909
  1            3766         14351          8439    6.945e-004    2.428e-001    1.546e-007     11.000000      0.784259      9.073320      0.936170
  1            4954         12553          7092    4.583e-004    2.943e-001    5.686e-007      9.250000      0.753541      4.529171      1.006803
  1            3145         11886         10829    9.610e-004    2.757e-001    1.225e-007      9.375000      0.686711      7.698339      0.903614
  1            3013         19014          3051    7.195e-004    2.983e-001    3.156e-006      8.625000      0.716604      7.995586      0.951724
  1            3337         13320          7798    4.727e-004    2.269e-001    4.169e-006      6.625000      0.594692      2.244410      1.000000
  1            6005          8710         15270    3.312e-004    1.326e-001    6.423e-007      5.625000      0.603131      1.410408      0.957447
  1            3413         17929         15547    8.855e-004    2.870e-001    8.613e-007      9.250000      0.703422      8.428409      0.948718
  1            4277          3326          5895    3.822e-004    2.171e-001    1.364e-006     10.625000      0.773254      8.269700      0.971429
  1            4417         12007          6953    9.260e-004    2.462e-001    2.495e-007     12.125000      0.821854      8.622522      1.089888
  1            4123          5196         11111    7.999e-004    1.478e-001    2.482e-008     10.125000      0.802567     12.869427      0.895028
  1            5639          6905          4514    6.216e-004    1.936e-001    5.816e-008     10.250000      0.743158      5.633042      0.947977
  1            5338         12734          5446    4.223e-004    2.434e-001    5.114e-008      8.500000      0.710345      6.935380      0.918919
  1            3324         15091          4502    8.327e-004    2.954e-001    3.544e-008     13.500000      0.784374     12.340694      1.014084
  1            6746          8422          9216    5.173e-004    1.813e-001    2.690e-008     12.500000      0.831793     18.777578      0.873362
  1            3816         12173          5882    8.394e-004    2.271e-001    6.135e-007      8.500000      0.745231      6.253014      0.871795
  1            4659          6364          3338    2.642e-004    1.828e-001    2.126e-006      6.375000      0.642002      1.432385      1.108696
  1            3029         12094         10430    7.664e-004    1.870e-001    1.581e-007      8.500000      0.727938      5.141597      0.992701
  1            2341          2725          8373    7.251e-004    2.193e-001    2.167e-008      8.625000      0.722224      6.135185      0.873418
  1            3514          9234          1972    7.273e-004    1.576e-001    4.457e-008     10.875000      0.773892      7.085944      0.865672
  1            5717         12374          4972    6.847e-004    1.684e-001    4.736e-007      9.125000      0.714499      3.988437      1.013889
  1            4448          3358          1196    5.285e-004    2.823e-001    2.382e-006     11.000000      0.784709      4.931451      1.093168
  1            6290         12198          7422    5.292e-004    2.773e-001    6.909e-007     14.375000      0.819366     10.875184      1.040724
  1            1504          7022          7042    9.545e-004    2.979e-001    1.096e-007      8.875000      0.623966     23.014133      0.717172
  1            3865         14104          2144    9.225e-004    2.883e-001    3.399e-007     10.875000      0.816562      8.034193      1.029586
  1            2230         15255          7904    7.786e-004    2.740e-001    1.898e-006     11.625000      0.740708     12.553588      0.889952
  1            2468         10439          3404    5.718e-004    2.918e-001    1.401e-006      8.625000      0.726559      6.033609      0.958333
  1            2962          8422          8816    8.521e-004    2.793e-001    1.593e-006     14.125000      0.820318     12.219744      1.036697
  1            5450          9729          9148    5.368e-004    2.961e-001    1.131e-006     10.625000      0.770415      7.115341      1.062500
  1            5885         12424          6066    6.081e-004    2.851e-001    5.013e-008     14.250000      0.828821     16.029284      0.962025
  1            4795          9935          5221    4.906e-004    2.709e-001    3.560e-006     13.250000      0.789865     11.014996      1.014354
  1            4444          9723          2772    9.469e-004    1.735e-001    2.993e-007      8.500000      0.732776      4.740686      1.030303
  1            5263          2812          1702    6.695e-004    2.750e-001    2.946e-008     10.000000      0.778854      9.297922      0.800000
  1            4034          5894          4184    8.021e-004    1.856e-001    2.174e-008     11.875000      0.795428     11.436201      0.931373
  1            4707         12741          7168    5.578e-004    2.369e-001    8.302e-008     10.250000      0.778933      7.214605      0.926554
  1            3776          9183          3991    4.977e-004    2.222e-001    2.481e-008     10.875000      0.737059      8.249677      0.972067
  1            4004         10791          6791    5.881e-004    2.519e-001    3.772e-006     10.375000      0.774016      7.387065      0.954023
  1            2618         10723          4903    8.967e-004    2.908e-001    5.386e-007     10.625000      0.704886     15.885542      0.762332
  1            1955          9521          8449    8.823e-004    2.006e-001    8.548e-006     10.000000      0.735221      9.437403      0.909091
  1            3453         15747          4702    8.785e-004    1.614e-001    3.822e-008      8.875000      0.770709      6.038088      0.904459
  1            5888         11111          6519    3.353e-004    2.792e-001    1.987e-008     10.125000      0.684005     18.613367      0.704348
  1            4016          8051          7598    6.441e-004    2.341e-001    1.030e-007     14.000000      0.841255     19.598124      0.864865
  1            3902          8489         11436    9.511e-004    2.564e-001    6.839e-008     11.125000      0.781415     13.131013      0.894472
  1            2333          7196          5795    7.709e-004    2.547e-001    9.442e-006      9.250000      0.724875      5.065856      1.096296
  1            2942         13004          6233    9.899e-004    2.935e-001    4.512e-008     10.625000      0.768295      9.000602      0.994152
  1            5381         11133          5418    4.854e-004    2.642e-001    9.409e-007     10.750000      0.736032      6.158382      1.017751
  1            3462          9959          2514    8.155e-004    1.552e-001    9.652e-007     10.500000      0.811779      6.881800      1.043478
  1            3413         17929         15547    8.855e-004    2.870e-001    8.613e-007     10.000000      0.757016      6.614185      0.930233
  1            3481         15587          9073    8.931e-004    1.360e-001    7.638e-006     13.625000      0.810463     14.844935      0.943723
  1            3171          8227          3825    6.648e-004    2.653e-001    2.990e-008      9.125000      0.761412      2.456392      1.106061
  1            3307         11554         11110    7.430e-004    2.029e-001    1.638e-006      8.875000      0.785025      5.395509      0.959459
  1            4928         16871          7951    5.920e-004    2.695e-001    7.287e-008     11.000000      0.830361      6.691494      1.023256
  1            4734         14582         14200    4.924e-004    2.118e-001    1.009e-006     10.000000      0.689211      7.682539      0.963855
  1            5270          8511          3329    4.168e-004    2.452e-001    5.217e-007      8.875000      0.741889      4.071274      0.946667
  1            2273          5715          6877    9.226e-004    2.815e-001    5.670e-007      7.250000      0.656537      2.625797      0.865672
  1            5297          8430          2696    5.129e-004    2.537e-001    2.177e-006     13.875000      0.810178     14.361554      1.023041
  1            3618          6157          8933    8.502e-004    2.807e-001    2.462e-006     11.125000      0.811798     13.889583      0.912821
  1            2912          9298         13522    8.745e-004    2.609e-001    7.970e-006     13.375000      0.785105     16.282652      0.895397
  1            4167          3082          6041    7.939e-004    2.804e-001    7.716e-007     12.375000      0.801888     15.042008      1.087912
  1            3807         18053         12323    6.145e-004    2.366e-001    7.126e-006     11.125000      0.754857      6.000982      1.148387
  1            2438         12129          5659    9.256e-004    1.936e-001    4.489e-007     10.750000      0.802757     22.998501      0.851485
  1            2915         11466          5823    6.870e-004    2.228e-001    2.320e-007      9.750000      0.693246     12.971696      0.791878
  1            3536          7579          7122    8.802e-004    1.988e-001    1.313e-007     11.250000      0.806596     23.379808      0.873786
  1            3009         11481          5323    5.305e-004    2.815e-001    6.826e-007      6.500000      0.622305      1.772604      1.009709
  1            4377         11765          5036    6.935e-004    2.181e-001    1.065e-006     10.500000      0.778553     10.677377      0.898396
  1            4349          3377          6007    2.097e-004    2.912e-001    1.141e-007      7.375000      0.659064      3.525444      0.907692
  1            3578          7761          4074    5.845e-004    2.667e-001    7.265e-008     12.125000      0.813300     11.543198      0.902326
  1            4515         13207          6867    4.289e-004    1.875e-001    3.370e-006      9.125000      0.691605      7.535325      0.960526
  1            3500         17204          9179    5.217e-004    2.979e-001    7.580e-007      8.250000      0.662827      5.358820      0.936170
  1            3368          4290          2224    8.975e-004    1.991e-001    1.526e-006     13.750000      0.741346     64.286072      0.849421
  1            3792          6811          3551    6.712e-004    2.729e-001    2.079e-007      7.875000      0.609733      3.735311      0.807692
  1            3846         14392          2035    3.913e-004    2.097e-001    1.676e-007      7.500000      0.748532      4.693442      0.888889
  1            2048         11189          6640    9.439e-004    2.488e-001    2.389e-006      9.250000      0.767602      6.123791      0.880952
  1            3830         13174          6620    9.362e-004    2.943e-001    3.647e-008      7.875000      0.744484      5.089849      0.881119
