scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           2304           5232           8499       9.093e-4       1.597e-1       3.905e-6
   1           2884          12245          10024       7.029e-4       2.562e-1       1.806e-6
   1           2925          14949          12672       6.947e-4       3.096e-1       2.518e-7
   1           5535          10263           8387       8.300e-4       2.389e-1       4.898e-7
   1           2559          11371           4751       1.245e-3       3.353e-1       1.186e-8
   1           3658           6565           6710       9.088e-4       1.352e-1       1.758e-7
   1           3268          10608           8480       1.078e-3       3.531e-1       1.669e-5
   1           3459           9123           8483       7.723e-4       3.562e-1       5.136e-6
   1           5470           8769           2152       4.793e-4       3.425e-1       4.149e-7
   1           5657          11951           4773       3.450e-4       3.318e-1       2.661e-8
   1           4815           6313           7797       2.905e-4       3.495e-1       3.750e-6
   1           3913           9407           8770       1.153e-3       3.301e-1       6.928e-7
   1           2418           7418           4484       1.126e-3       3.329e-1       4.682e-8
   1           4072           9767          11442       6.783e-4       2.442e-1       7.678e-7
   1           3421          16720          10781       9.409e-4       2.460e-1       1.812e-8
   1           5755           6919           3049       3.531e-4       2.984e-1       2.961e-7
   1           3602           5453           5666       1.090e-3       3.234e-1       1.460e-7
   1           4688          16980           1274       6.808e-4       2.876e-1       2.100e-8
   1           3538           8182           5045       9.612e-4       1.895e-1       1.105e-6
   1           1961          12034           5627       1.104e-3       2.622e-1       5.878e-8
   1           2134           9753           4506       1.254e-3       2.782e-1       5.317e-6
   1           4831           7571           2826       8.640e-4       3.292e-1       1.160e-7
   1           3685           7424          11634       6.239e-4       2.897e-1       3.028e-7
   1           4256           8582           7629       5.968e-4       3.497e-1       4.972e-7
   1           3198           5304           4005       7.409e-4       2.793e-1       1.206e-6
   1           3383           8568           8355       7.744e-4       2.877e-1       1.858e-7
   1           4180           8748           8171       5.844e-4       3.410e-1       1.656e-7
   1           4796           9748           3598       6.686e-4       2.949e-1       1.511e-7
   1           4011          11530           5310       8.061e-4       3.437e-1       1.084e-6
   1           3032           9525           8821       9.507e-4       2.452e-1       4.403e-8
   1           4435           6901           3849       5.998e-4       2.629e-1       1.008e-6
   1           2329          12817           3786       1.017e-3       2.300e-1       4.177e-7
   1           2344          16421           1354       9.845e-4       2.737e-1       2.672e-6
   1           3616           5652           8053       4.105e-4       3.246e-1       8.826e-7
   1           3221           5502           5116       5.481e-4       2.364e-1       8.754e-7
   1           4520          21384           4422       7.886e-4       3.131e-1       3.771e-6
   1           3007          13564           3925       7.083e-4       3.079e-1       1.942e-7
   1           1662           8955          11639       9.926e-4       1.385e-1       4.395e-8
   1           4381           9883           6788       1.086e-3       2.992e-1       3.890e-8
   1           4794           9935           5220       4.906e-4       2.709e-1       3.560e-6
   1           4238          10158           5533       5.203e-4       3.322e-1       3.697e-7
   1           5963          11258          10065       4.913e-4       3.086e-1       8.582e-7
   1           3304          16785           7150       1.179e-3       3.211e-1       1.815e-7
   1           4900          15087           8194       6.039e-4       3.069e-1       2.899e-7
   1           3087          10288           3137       5.404e-4       2.902e-1       2.740e-7
   1           4453           5959           6936       5.722e-4       3.032e-1       7.437e-6
   1           1484          15125          10467       1.072e-3       3.517e-1       1.469e-5
   1           2877          15743           7277       6.706e-4       3.099e-1       5.830e-7
   1           2008           4815           3948       1.020e-3       3.408e-1       1.234e-7
   1           3542           6387           7929       5.104e-4       2.657e-1       9.358e-7
   1           4358          13953           1101       8.192e-4       3.316e-1       1.890e-6
   1           3367           8001          10781       4.968e-4       2.383e-1       3.425e-7
   1           3328          10112           3434       1.104e-3       3.024e-1       3.706e-8
   1           2884          15642          10086       1.103e-3       2.994e-1       4.169e-8
