scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3922         16610           580    7.674e-004    2.796e-001    2.132e-006     12.375000      0.835404     10.520866      0.951923
  1            5548         12729         12327    5.968e-004    2.366e-001    7.701e-006     11.375000      0.811811     11.742352      0.968085
  1            3573         14287          6189    2.029e-004    2.789e-001    4.334e-007      4.500000      0.412120      0.862242      1.125000
  1            4058         11924         11409    7.251e-004    2.942e-001    3.820e-006      8.625000      0.759290      4.134169      1.037594
  1            5465         13738          1685    2.297e-004    2.909e-001    1.000e-005      6.875000      0.618835      1.708685      1.100000
  1            4111          7560          2746    2.721e-004    2.194e-001    5.657e-007      6.375000      0.609111      1.899727      1.000000
  1            3606          5864          3779    6.774e-004    2.683e-001    9.304e-006      9.250000      0.767489      4.648641      1.104478
  1            4772          8263         10759    7.607e-004    2.069e-001    1.937e-006     10.000000      0.782256      9.985007      0.903955
  1            5668         16634          1339    3.641e-004    2.954e-001    3.321e-006     11.375000      0.755430      6.486158      0.968085
  1            5410         21328          4974    2.861e-004    2.534e-001    2.313e-007      6.250000      0.626769      3.159372      0.943396
  1            4373         19602           422    3.578e-004    2.742e-001    1.833e-006      8.500000      0.744215      3.786082      0.992701
  1            3496          7984          5066    5.479e-004    2.608e-001    4.321e-006      8.500000      0.758898      4.626849      1.062500
  1            5648         11473         11009    2.743e-004    2.880e-001    3.347e-008      8.625000      0.688788     14.414313      0.857143
  1            2675          5570          8411    6.132e-004    1.397e-001    2.389e-007      6.625000      0.638066      4.221346      0.803030
  1            6247          9893         19258    9.013e-004    1.782e-001    1.354e-006     12.750000      0.853708     11.140650      0.957747
  1            3513          8628          5603    6.907e-004    3.000e-001    6.952e-006      9.000000      0.682698      6.694655      0.852071
  1            3624         16819          6107    3.659e-004    2.884e-001    8.905e-006      7.500000      0.674508      2.578842      1.008403
  1            5086         17186         10397    8.955e-004    1.143e-001    5.903e-006      9.250000      0.752272      3.324658      1.156250
  1            3229         15439         11915    7.006e-004    1.196e-001    2.441e-007      7.750000      0.664098      5.305779      0.892086
  1            3813         14379         11106    9.536e-004    2.986e-001    1.408e-006     11.125000      0.811716     14.538746      0.941799
  1            5059         12366         10870    2.704e-004    1.298e-001    5.830e-006      8.000000      0.742491      2.450292      1.196262
