State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
1	0.465116	-3306.122254	3.659779	1.037341	3.982874	0.858733	-3.290902	0.432139	4.067775	0.981131
2	0.305556	-3505.116375	3.729918	0.754858	4.050084	0.691394	-3.358112	0.421298	4.137914	0.307804
3	0.30137	-3288.353366	3.620843	0.830961	3.941009	0.786958	-3.249037	0.375587	4.281321	0.987984
4	0.345133	-3391.715601	2.115919	0.639418	2.40494	1.079663	-1.712968	0.400214	2.586716	0.313476
5	0.309524	-3336.282842	4.37872	0.543441	4.786697	0.883966	-3.97577	0.361282	4.849517	0.056542
6	0.35	-3383.181432	4.428582	0.476589	4.875136	0.8424	-4.025631	0.330507	5.066434	0.031667
7	0.322917	-3481.53995	2.853799	0.375845	3.330417	1.041873	-2.450849	0.312015	3.491652	0.155071
8	0.244898	-3501.713748	3.347704	0.384224	3.824322	1.054272	-2.944754	0.390589	4.046027	0.213863
9	0.425532	-3496.432278	3.547421	0.433299	4.414567	0.68802	-3.085743	0.370539	4.245744	0.095988
10	0.323232	-3672.925648	2.824494	0.612999	3.69164	0.646917	-2.362816	0.531408	3.522817	0.013239
11	0.228261	-3640.46427	2.267843	0.674049	3.132509	0.790891	-1.803686	0.408275	2.966166	0.117669
12	0.253012	-3743.311262	2.686165	0.677535	3.550831	0.636378	-2.222008	0.391409	3.384488	0.074001
13	0.207921	-3655.394262	3.764313	0.741836	4.628979	0.514297	-3.300156	0.391409	4.462636	0.147579
14	0.150538	-3670.297474	2.904108	0.744736	3.780839	0.385859	-2.452016	0.309226	3.608125	0.141109
15	0.285714	-3782.526355	2.363805	0.683	3.40088	0.274348	-1.967911	0.25709	3.067822	0.041485
16	0.260417	-4021.417444	3.930422	0.65234	4.967497	0.125355	-3.594007	0.283159	4.634439	0.096418
17	0.195402	-3870.947068	4.547852	0.645014	5.584927	0.283243	-4.211436	0.283159	5.251869	0.103242
18	0.180723	-3700.074738	3.86275	0.569317	4.926522	0.170246	-3.533617	0.208015	4.628636	0.234094
19	0.252336	-3618.801816	3.062453	0.682609	4.011827	0.035167	-2.741532	0.229938	3.828339	0.154658
20	0.408163	-3471.312503	3.57624	0.483145	4.51956	0.002237	-3.249264	0.233626	4.342126	0.286807
21	0.283019	-3434.341336	3.381519	0.410316	4.286452	0.001596	-3.041326	0.159387	4.147405	0.253691
22	0.323529	-3568.316872	3.077175	0.385719	3.982107	0.000916	-2.791212	0.106706	3.843061	0.351809
23	0.382353	-3550.284365	4.544644	0.413652	5.40344	0.000984	-4.250786	0.070576	5.353891	0.341756
24	0.45098	-3650.687171	2.995974	0.350013	3.893524	0.009859	-2.743352	0.068187	3.805221	0.361743
25	0.39	-3638.726219	3.244332	0.290034	4.147045	0.010496	-2.99171	0.097822	4.053579	0.370898
26	0.367925	-3751.477393	2.713227	0.235841	3.689964	0.059242	-2.460606	0.084054	3.522475	0.282091
27	0.388889	-3666.65881	2.499548	0.240498	3.476285	0.039433	-2.242292	0.060388	3.304161	0.326662
28	0.320988	-3838.191777	2.173604	0.273946	3.114704	0.090276	-1.917293	0.049987	2.974126	0.550912
29	0.395604	-3520.914895	3.721702	0.239734	4.631705	0.05601	-3.413844	0.030286	4.522225	0.496971
30	0.340909	-3330.661051	3.334956	0.269142	4.168272	0.078376	-2.935076	0.128026	4.058681	0.398138
31	0.343434	-3501.50492	4.214753	0.154403	5.048069	0.258844	-3.814873	0.178545	4.938477	0.730094
32	0.336957	-3574.920652	4.224651	0.155496	5.081695	0.048146	-3.875564	0.161404	4.948376	0.557206
33	0.323529	-3606.590793	3.472285	0.198602	4.314387	0.077124	-3.123198	0.224699	4.19601	0.410094
34	0.391753	-3648.387445	1.981612	0.118573	2.823714	0.191241	-1.632525	0.254974	2.705337	0.693316
35	0.272727	-3533.875117	3.88273	0.200968	4.738438	0.087282	-3.533643	0.201426	4.606454	0.565418
36	0.243478	-3626.08306	2.715894	0.173264	3.614031	0.241112	-2.366808	0.283926	3.439619	0.699951
37	0.28	-3861.611648	3.673024	0.127159	4.57116	0.382349	-3.323937	0.244896	4.396749	0.546369
38	0.281553	-3837.974796	3.733827	0.090991	4.631963	0.406513	-3.38474	0.231545	4.457552	0.704573
39	0.271845	-3868.921553	3.589685	0.17364	4.642647	0.314593	-3.234714	0.194702	4.31341	0.501577
40	0.281818	-4024.595875	2.193481	0.193968	3.131375	0.092037	-1.869546	0.265083	2.868459	0.555281
41	0.219048	-4108.085765	4.753837	0.303966	5.691731	0.078261	-4.429902	0.196866	5.428815	0.096253
42	0.303922	-4042.986461	4.934486	0.220664	5.87238	0.013436	-4.610551	0.290926	5.609464	0.212787
43	0.242105	-3939.696643	3.416957	0.243921	4.317637	0.045826	-3.093021	0.224651	4.091934	0.316251
44	0.322222	-3744.006562	3.400139	0.268314	4.378187	0.035323	-3.046524	0.206817	4.171716	0.217082
45	0.375	-3555.479188	3.509237	0.294256	4.487285	0.089789	-3.155622	0.146589	4.280814	0.115474
46	0.151515	-3809.527246	2.414656	0.294256	3.328758	0.115531	-2.141029	0.196731	3.186233	0.216723
47	0.234234	-3804.977466	4.368093	0.183879	5.411224	0.04982	-4.094466	0.131128	5.13967	0.259959
48	0.275862	-4045.25099	3.633657	0.259241	4.709954	0.067516	-3.36003	0.222485	4.480612	0.234597
49	0.343434	-4045.01272	3.511812	0.235351	4.588109	0.073714	-3.238185	0.136185	4.358767	0.219261
50	0.349057	-4050.691206	5.514342	0.250532	6.590639	0.083297	-5.252838	0.136294	6.361297	0.332496
51	0.4	-3885.122346	3.495465	0.260696	4.571762	0.268669	-3.233961	0.131154	4.34242	0.362195
52	0.300813	-3868.744769	4.139941	0.313587	5.203136	0.394733	-3.760983	0.113403	4.882543	0.148985
53	0.294118	-3862.420883	5.602796	0.313587	6.635562	0.851324	-5.223838	0.173327	6.345399	0.156229
54	0.238095	-3937.365	3.961415	0.346638	4.896348	0.441837	-3.582457	0.151593	4.704018	0.180755
55	0.235294	-4409.354232	5.286613	0.381782	6.168472	0.269177	-4.912648	0.135991	5.894675	0.143291
56	0.290323	-4252.588554	4.47258	0.378424	5.35444	0.273419	-4.098616	0.105425	5.080643	0.09019
57	0.409091	-4211.901104	2.480357	0.383338	3.362216	0.19655	-2.106393	0.172396	3.08842	0.056218
58	0.28	-4086.380143	3.40164	0.357196	4.2835	0.313104	-3.027676	0.242384	4.009703	0.085719
59	0.298077	-4513.234954	3.223962	0.401499	4.162626	0.228236	-2.906803	0.225123	3.854148	0.143175
60	0.215686	-4490.98396	2.801659	0.458851	3.740324	0.37167	-2.437725	0.238981	3.431845	0.060886
61	0.238636	-4393.466334	5.689392	0.458851	6.598286	0.326217	-5.325458	0.196906	6.319578	0.09593
62	0.237113	-4298.89097	2.534056	0.332609	3.44295	0.324733	-2.122208	0.169272	3.164242	0.068502
63	0.268293	-4394.442749	4.956263	0.360927	5.865158	0.378179	-4.569442	0.169946	5.567999	0.039093
64	0.288889	-4394.313677	3.94891	0.365421	4.857804	0.613739	-3.562088	0.268559	4.560646	0.084667
65	0.252874	-4487.640834	3.449297	0.419306	4.358191	0.364574	-3.042081	0.236266	4.040639	0.04562
66	0.197802	-4209.394058	2.846382	0.418056	3.719595	0.314517	-2.421388	0.236266	3.437724	0.07626
67	0.234783	-4058.662273	2.779899	0.428346	3.667997	0.387391	-2.31194	0.161865	3.371242	0.219104
68	0.242991	-4044.717421	3.97606	0.400944	4.82741	0.253242	-3.508101	0.180622	4.567403	0.129092
69	0.203883	-4203.881804	3.645718	0.400944	4.497067	0.322063	-3.228269	0.207977	4.237061	0.219449
70	0.292929	-4398.558036	3.09953	0.414786	3.960375	0.374606	-2.691577	0.296715	3.690873	0.107544
71	0.23	-4092.866903	2.730203	0.29007	3.591047	0.594927	-2.327261	0.267788	3.326557	0.315193
72	0.252525	-4059.798206	4.610649	0.3455	5.368399	0.521629	-4.138019	0.151234	5.193737	0.20318
73	0.396226	-4214.284775	5.531429	0.337926	6.289179	0.337703	-5.146932	0.204816	6.114517	0.146628
74	0.281818	-3934.618454	3.741926	0.420593	4.499676	0.356721	-3.357429	0.288804	4.266817	0.097785
75	0.263158	-4092.532866	3.20982	0.38547	3.96757	0.25692	-2.825323	0.192689	3.734711	0.132501
76	0.181818	-3908.46322	1.956258	0.376893	2.714009	0.163508	-1.475195	0.192689	2.48115	0.133453
77	0.228261	-4363.023494	3.270791	0.38087	4.028541	0.306279	-2.789728	0.138173	3.765887	0.16624
78	0.316239	-3915.726991	2.962861	0.345774	3.726234	0.10928	-2.394788	0.17526	3.370947	0.341574
79	0.26087	-4524.938553	2.144344	0.345774	3.143104	0.093201	-1.695477	0.196148	2.55243	0.243407
80	0.21875	-4449.903089	3.160547	0.291092	4.017143	0.198241	-2.71168	0.195734	3.568633	0.254243
81	0.2375	-4076.535316	2.971407	0.291092	3.711606	0.212209	-2.459431	0.198482	3.379493	0.157039
82	0.223404	-4522.715885	3.288322	0.47454	4.028521	0.287558	-2.70817	0.256075	3.683519	0.279012
83	0.26	-4420.577676	3.228387	0.499065	3.968586	0.27476	-2.648236	0.228472	3.623584	0.578717
84	0.1875	-4358.881262	2.443399	0.499065	3.183598	0.192384	-1.863248	0.202249	2.838596	0.264585
85	0.261905	-4008.152115	3.574878	0.477542	4.315077	0.243149	-2.945302	0.123091	4.030384	0.179124
86	0.209091	-3923.971664	3.328341	0.490555	4.098901	0.405602	-2.655173	0.078999	3.756557	0.171195
87	0.20354	-4021.649549	5.231425	0.490555	5.908592	0.288397	-4.622099	0.119892	5.659641	0.126107
88	0.225806	-4127.85361	3.793022	0.475188	4.457006	0.393122	-3.206086	0.129152	4.256811	0.309436
89	0.345794	-3779.387163	3.97096	0.42127	4.634944	0.366537	-3.384024	0.033439	4.36201	0.48651
90	0.2	-3760.98956	2.863298	0.42127	3.467468	0.696206	-2.269879	0.068341	3.254348	0.337328
91	0.2	-3800.055433	3.458507	0.412512	4.081428	0.390913	-2.865088	0.07073	3.849557	0.475499
92	0.168224	-3913.681437	4.376581	0.412512	5.091476	0.458524	-3.783162	0.058849	4.767631	0.422573
93	0.215909	-3980.607077	3.943759	0.413352	4.658653	0.537195	-3.350339	0.031218	4.334809	0.352662
94	0.216981	-3753.339902	4.890619	0.368017	5.600224	0.442411	-4.296155	0.032713	5.285914	0.34752
95	0.340659	-3849.235137	3.263467	0.37778	3.973072	0.420539	-2.675205	0.012171	3.658763	0.209876
96	0.308411	-3668.859305	5.643126	0.371639	6.384774	0.587287	-5.052196	0.021168	6.035754	0.421843
97	0.195402	-3949.444631	5.488265	0.339477	6.295985	0.570235	-4.963407	0.017547	5.919363	0.513901
98	0.25	-3794.574533	4.746334	0.359981	5.375347	0.565266	-4.221476	0.009502	5.177432	0.391599
99	0.273684	-3711.65971	4.393674	0.355506	5.022687	0.521859	-3.868816	0.044689	4.824772	0.123493
100	0.25	-3679.928608	5.095346	0.364558	5.724359	0.513611	-4.570488	0.013734	5.526444	0.205996
101	0.269663	-3646.533615	4.350624	0.338804	4.979638	0.540157	-3.825766	0.005473	4.781723	0.231378
102	0.37963	-3676.758865	5.027842	0.295094	5.656856	0.457515	-4.502984	0.016085	5.458941	0.076178
103	0.443038	-3954.014865	2.28541	0.362055	2.914424	0.566548	-1.760552	0.006411	2.716509	0.060966
104	0.32	-3817.498966	4.400549	0.35009	5.029562	0.75571	-3.875691	0.018531	4.831647	0.052059
105	0.443299	-3950.486601	4.640838	0.344495	5.245177	0.610191	-4.117883	0.037509	5.073839	0.095256
106	0.349515	-3828.346127	3.633379	0.323152	4.320044	0.477127	-3.19275	0.05279	4.148707	0.144718
107	0.245455	-3833.04461	4.061015	0.272568	4.703215	0.362785	-3.620387	0.034763	4.576343	0.214522
108	0.339286	-3858.12557	2.833601	0.291565	3.475801	0.475769	-2.392972	0.049028	3.348928	0.167897
109	0.259259	-4111.228371	3.469476	0.324346	4.111677	0.374894	-3.048156	0.085229	4.004113	0.023975
110	0.389381	-4116.419427	4.76347	0.269689	5.405671	0.388685	-4.34215	0.064205	5.271909	0.089811
111	0.287234	-4131.796594	3.663824	0.268026	4.247832	0.50491	-3.242504	0.027931	4.108432	0.066759
112	0.339286	-4220.3504	3.254386	0.275558	3.837712	0.398603	-2.833065	0.049329	3.698993	0.05979
113	0.192308	-3824.179029	3.746256	0.287903	4.263852	0.34986	-3.324936	0.068888	4.190863	0.116724
114	0.277778	-4197.549714	3.695704	0.290282	4.2133	0.64451	-3.274384	0.121308	4.140311	0.066882
115	0.205882	-4108.358864	3.680923	0.290282	4.209021	0.716341	-3.26158	0.166639	4.117006	0.05552
116	0.293478	-3670.578652	3.098214	0.249672	3.626311	0.489222	-2.687489	0.154747	3.542915	0.221234
117	0.234568	-3932.314761	3.500574	0.261175	4.091649	0.59423	-3.113579	0.180793	3.969005	0.660809
118	0.243902	-3845.872064	4.671367	0.257329	5.272062	0.498756	-4.293619	0.169981	5.149045	0.239121
119	0.288136	-3966.190132	4.52228	0.258634	5.058414	0.580473	-4.144532	0.227828	4.999958	0.016716
120	0.26087	-3910.026547	5.130044	0.265735	5.666178	0.485233	-4.765123	0.245795	5.620549	0.021918
121	0.230769	-3567.945016	3.339289	0.249158	3.875422	0.54346	-2.974368	0.296878	3.829794	0.007398
122	0.253012	-3408.434558	3.14077	0.378524	3.653229	0.791475	-2.793852	0.295703	3.649278	0.071068
123	0.364706	-3500.996898	3.002754	0.367246	3.515213	0.606846	-2.617095	0.282277	3.472521	0.006227
124	0.244898	-3430.115243	3.658324	0.342713	4.170784	0.715932	-3.272665	0.296876	4.128091	0.022473
125	0.242718	-3481.401093	3.656568	0.348285	4.169028	0.713587	-3.270909	0.285761	4.126335	0.02884
126	0.17	-3612.008871	3.694316	0.348285	4.206775	0.821445	-3.308657	0.186729	4.164083	0.061249
127	0.21519	-3967.623585	3.101453	0.357728	3.613913	0.898646	-2.715794	0.18501	3.57122	0.017897
128	0.282609	-3933.323746	4.491849	0.253305	5.004308	0.795853	-4.085553	0.220828	4.961616	0.168898
129	0.103774	-3995.697603	4.206901	0.423616	4.841759	0.911735	-3.767393	0.212256	4.643455	0.193067
130	0.205607	-4033.763638	4.052223	0.416131	4.687081	0.625166	-3.612715	0.208535	4.488778	0.21475
131	0.237624	-4087.115949	3.835803	0.412072	4.44315	0.754972	-3.368784	0.169425	4.244847	0.140488
132	0.165049	-4012.0657	3.434739	0.41141	3.976007	0.816296	-2.954047	0.171648	3.800711	0.325331
133	0.138889	-3705.412539	5.125482	0.401672	5.672548	0.748763	-4.669558	0.177564	5.516222	0.270678
134	0.21978	-3815.28582	4.106482	0.266806	4.684408	0.890516	-3.749566	0.097662	4.59623	0.148794
135	0.340426	-3702.621531	3.456621	0.304474	3.972838	0.961436	-3.015268	0.051706	3.946368	0.086385
136	0.382979	-3541.000411	2.590706	0.305516	3.062203	0.998001	-2.151497	0.012808	3.080454	0.015547
137	0.299145	-3663.832269	3.184163	0.316049	3.655659	1.109542	-2.744954	0.151907	3.67391	0.049652
138	0.350515	-3811.649538	3.010912	0.316049	3.482409	0.794162	-2.571703	0.026705	3.500659	0.243035
139	0.231707	-3732.330188	3.492075	0.407929	3.963572	0.738269	-3.052866	0.030197	3.981822	0.33023
140	0.23913	-3834.788445	2.823365	0.407929	3.233044	0.831052	-2.384156	0.022152	3.313112	0.338418
141	0.284314	-3998.330795	4.32002	0.421693	4.759624	0.669633	-3.910735	0.024568	4.809768	0.396928
142	0.284211	-4085.998793	3.976167	0.440115	4.415771	0.78037	-3.566882	0.024026	4.465915	0.370365
143	0.294643	-3735.308716	4.284214	0.575503	4.709744	0.930573	-3.775498	0.04176	4.765333	0.119735
144	0.254717	-3642.90435	3.305609	0.540427	3.731138	0.740368	-2.783157	0.004354	3.657552	0.112279
145	0.336364	-3787.079116	3.832903	0.567942	4.301309	0.476947	-3.324301	0.081601	4.198696	0.216322
146	0.257143	-3830.795065	3.574618	0.6558	4.033191	0.717151	-3.066016	0.0338	3.940411	0.071978
147	0.295238	-3964.06565	2.519309	0.6558	2.966606	0.699139	-1.999432	0.117289	2.873826	0.02527
148	0.303371	-3539.303282	2.811618	0.717514	3.197201	0.682596	-2.230026	0.051748	3.166135	0.059326
149	0.435185	-3713.609938	4.19003	0.653153	4.575613	0.581555	-3.608438	0.026913	4.544547	0.053976
150	0.346939	-3708.748514	2.796392	0.679535	3.287693	0.556033	-2.259858	0.085429	3.195967	0.0545
151	0.202247	-4142.644449	3.313002	0.658613	3.908452	0.555793	-2.880617	0.082729	3.712577	0.031904
152	0.3	-3803.613687	5.71067	0.624866	6.177111	0.757426	-5.207574	0.113347	6.090357	0.006295
153	0.221053	-4075.823359	4.902169	0.624866	5.462642	0.759332	-4.493104	0.154159	5.281856	0.034858
154	0.304348	-3850.365447	3.256746	0.478652	3.848815	0.729055	-2.847681	0.06351	3.636433	0.076925
155	0.297872	-4034.257242	4.238274	0.639956	4.844908	0.692852	-3.829209	0.151401	4.617961	0.084833
156	0.204545	-3823.949239	5.252837	0.639956	5.85947	0.692852	-4.843772	0.148128	5.632524	0.067046
157	0.26	-4018.812042	2.543056	0.664666	3.149689	0.574177	-2.133991	0.231074	2.922743	0.043555
158	0.254545	-4111.172905	3.775558	0.734727	4.382191	0.713908	-3.366492	0.369293	4.155244	0.030483
159	0.244681	-3946.413725	2.618522	0.759335	3.202076	0.644792	-2.209456	0.529323	2.998208	0.125718
160	0.294118	-3513.65696	2.667686	0.86767	3.263329	0.496236	-2.258621	0.298428	3.047373	0.163321
161	0.296296	-3777.56071	3.369633	0.830828	3.965276	0.552862	-2.987274	0.198629	3.776026	0.085082
162	0.298969	-3900.072037	3.460064	0.793346	4.055707	0.710093	-3.077705	0.140081	3.866456	0.01749
163	0.179775	-3749.248284	4.832402	0.780447	5.428045	0.661461	-4.411764	0.133967	5.238795	0.074931
164	0.233645	-3697.396073	3.814178	0.784644	4.409821	0.507063	-3.393539	0.083063	4.22057	0.032936
165	0.153846	-3855.280815	2.929668	0.737925	3.525311	0.610486	-2.551085	0.091266	3.378116	0.099561
166	0.27619	-3975.424663	2.924131	1.104375	3.519774	0.472433	-2.502632	0.098614	3.329663	0.116246
167	0.192661	-3851.501653	3.498829	0.88291	4.094473	0.523222	-3.07733	0.140141	3.904361	0.131976
168	0.302083	-4015.534389	3.378011	1.008534	3.973654	0.662852	-2.956512	0.11368	3.783543	0.09469
169	0.261261	-3858.426494	1.90258	0.80648	2.498223	0.553274	-1.48108	0.116919	2.308111	0.072623
170	0.204082	-4200.791238	2.755324	0.775338	3.446705	0.551051	-2.429563	0.039864	3.256594	0.130171
171	0.280899	-4161.782715	2.642165	0.793701	3.349698	0.495031	-2.310579	0.072277	3.143435	0.20839
172	0.293578	-4138.995177	2.431119	0.576933	3.114656	0.376464	-2.112541	0.033653	2.932389	0.223941
173	0.285714	-4387.650102	2.883585	0.814435	3.587576	0.467442	-2.566112	0.029176	3.38596	0.326684
174	0.115385	-4211.144981	3.384483	0.898358	4.088473	0.279561	-3.067009	0.065073	3.886857	0.309564
175	0.275862	-4385.278744	1.290131	0.788148	1.994122	0.379012	-0.972658	0.049485	1.792505	0.336876
176	0.278846	-4046.996126	3.66971	0.600151	4.3737	0.345117	-3.352236	0.049611	4.172084	0.358038
177	0.217391	-4230.043208	5.045546	0.675435	5.770501	0.568165	-4.704344	0.129636	5.54792	0.418677
178	0.333333	-3819.43711	3.577822	0.60026	4.302777	0.478916	-3.23662	0.068313	4.080196	0.106265
179	0.282828	-4005.749101	3.34754	0.596984	4.072495	0.556311	-3.006338	0.05838	3.849914	0.289279
180	0.375	-3939.240047	3.957038	0.557435	4.779123	0.496077	-3.615836	0.119663	4.459412	0.220073
181	0.217391	-4049.923776	3.736893	0.561919	4.558977	0.331555	-3.395691	0.110109	4.239267	0.570628
182	0.195652	-3793.487396	2.739039	0.561919	3.525949	0.511897	-2.373051	0.169824	3.216627	0.560944
183	0.188679	-4171.422623	1.339228	0.600164	2.126138	0.335016	-0.97324	0.156959	1.816816	0.613537
184	0.204819	-4066.604085	1.186911	0.564381	1.97382	0.596567	-0.820923	0.193656	1.664499	0.643827
185	0.318182	-3748.088893	1.308971	0.40001	2.09588	0.423361	-0.950856	0.160639	1.786559	0.805132
186	0.197917	-4025.76849	2.544839	0.635899	3.358082	0.569265	-2.213058	0.447122	3.022427	0.822509
187	0.072165	-3938.812041	3.526745	0.555483	4.288703	0.431814	-3.194964	0.454051	4.004333	0.872445
188	0.161905	-4099.216507	4.504411	0.580973	5.252193	0.302571	-4.158454	0.41847	4.981998	1.124155
189	0.136364	-3920.285786	3.108753	0.580973	3.822106	0.357174	-2.712053	0.41847	3.649098	0.91711
190	0.189655	-3797.874259	3.552759	0.580973	4.266112	0.335909	-3.156058	0.495128	4.093104	0.882638
191	0.15625	-3514.482218	3.076047	0.580973	3.766839	0.917251	-2.679346	0.523695	3.616392	0.838203
192	0.21	-3579.616805	1.870923	0.5019	2.664006	0.630515	-1.520406	0.5612	2.464434	0.898185
193	0.301205	-3647.879957	3.508034	0.399977	4.301117	0.613219	-3.157517	0.464691	4.101544	0.775458
194	0.242718	-3605.092178	2.529224	0.329048	3.322308	0.581214	-2.178708	0.533727	3.122735	0.71499
195	0.24	-3635.358766	3.700103	0.329048	4.590097	0.520492	-3.349586	0.477118	4.293614	0.488048
196	0.377358	-3389.621878	3.835762	0.459908	4.748154	0.590953	-3.485246	0.601146	4.429273	0.576899
197	0.154762	-3422.189665	4.227434	0.521758	5.139826	0.573959	-3.876918	0.601146	4.820945	0.860821
198	0.252747	-3506.56352	3.983115	0.526227	4.895507	0.246112	-3.632599	0.50893	4.576626	0.641602
199	0.190476	-3490.155076	2.083547	0.566502	2.99694	0.546739	-1.733031	0.587612	2.677058	0.829941
200	0.172414	-4084.937945	3.247006	0.208136	4.124104	0.38704	-2.928188	0.519683	3.678327	0.875647
201	0.225806	-3929.839674	4.028676	0.324692	4.905774	0.379174	-3.709858	0.413433	4.442644	0.827267
202	0.26087	-3954.524886	2.786287	0.361662	3.663385	0.20131	-2.467468	0.503142	3.200254	1.095309
203	0.214876	-3742.33235	3.610706	0.215908	4.487804	0.593601	-3.291887	0.472379	4.024674	1.144974
204	0.25	-3802.318894	3.243347	0.14762	4.120445	0.544262	-2.924529	0.473155	3.657315	0.970333
205	0.339623	-3657.911614	2.660182	0.18593	3.460783	0.218037	-2.341273	0.431372	3.076614	0.917368
206	0.223529	-3710.152533	2.701264	0.302892	3.462428	0.225824	-2.382355	0.470805	3.117697	0.393849
207	0.212121	-3841.802938	2.607313	0.302892	3.368477	0.145291	-2.288404	0.599648	3.023745	0.226971
208	0.141176	-3808.432668	3.620608	0.302892	4.381772	0.491846	-3.301699	0.574918	4.037041	0.366867
209	0.188889	-3932.746958	3.268524	0.35637	4.077546	0.348459	-2.997473	0.436119	3.732815	0.409355
210	0.203704	-3944.914929	3.305406	0.270231	4.193295	0.565485	-3.10172	0.537869	3.837062	0.428196
211	0.207547	-3761.541933	4.460244	0.357596	5.348133	0.367775	-4.256558	0.146551	4.9919	0.437637
212	0.223301	-3853.73453	1.633215	0.25572	2.463373	0.454274	-1.429529	0.173552	2.164871	0.443754
213	0.277778	-3797.321934	3.330217	0.267468	4.160375	0.438252	-3.12653	0.154318	3.861872	0.545494
214	0.292453	-3816.28618	3.577062	0.264555	4.419299	0.458057	-3.373376	0.021926	4.108718	0.578212
215	0.37234	-3648.28	3.824288	0.270622	4.666525	0.357081	-3.620602	0.055934	4.373165	0.482789
216	0.294118	-3559.023412	4.753222	0.361143	5.650354	0.404748	-4.604431	0.021774	5.356995	0.683337
217	0.326733	-3580.854211	2.696938	0.264276	3.541245	0.36754	-2.495322	0.050734	3.300711	0.533296
218	0.321101	-3339.709315	2.759403	0.341295	3.60371	0.4463	-2.555433	0.051722	3.363176	0.471738
219	0.39604	-3728.916949	4.31096	0.216858	5.202101	0.422327	-4.131438	0.019484	4.892348	0.481319
220	0.266055	-3633.328327	5.03289	0.277008	5.92403	0.394604	-4.867807	0.080126	5.614277	0.568776
221	0.255556	-3707.878937	3.72759	0.334649	4.618731	0.519134	-3.562507	0.150021	4.308978	0.551776
222	0.3	-3826.837407	4.652909	0.35396	5.582793	0.45532	-4.526569	0.067418	5.234297	0.533699
223	0.2	-3779.403981	3.407775	0.316446	4.245367	0.729762	-3.281435	0.082714	3.989163	0.967487
224	0.238636	-3889.377709	3.692738	0.301348	4.53033	0.722276	-3.501327	0.077148	4.209055	0.422932
225	0.234694	-3654.390402	3.059196	0.384215	3.893427	0.639874	-2.861678	0.163866	3.557446	0.474854
226	0.186047	-3839.381804	3.428483	0.384215	4.312935	0.539699	-3.18818	0.118693	3.994928	0.429006
227	0.22	-3757.914083	4.508156	0.282528	5.308264	0.629539	-4.268788	0.08421	5.075536	0.406501
228	0.204819	-3620.470596	2.325462	0.285452	3.12557	0.626768	-2.087067	0.137658	2.893815	0.454725
229	0.287129	-3452.38641	2.432934	0.371116	3.17634	0.57038	-2.194539	0.147924	3.001287	0.226236
230	0.231707	-3488.533796	3.038307	0.371982	3.749411	0.780877	-2.788622	0.099464	3.597357	0.16114
231	0.263158	-2832.598096	3.409394	0.302922	3.999249	0.843694	-3.159709	0.15769	3.968444	0.106813
232	0.197917	-3061.165903	4.526361	0.359826	5.116216	0.648218	-4.343675	0.192053	5.074324	0.188587
233	0.345133	-3562.25051	4.11224	0.3192	4.676902	0.600445	-3.90436	0.102293	4.643658	0.003102
234	0.395062	-3394.971228	3.157192	0.27932	3.656317	0.80939	-2.949312	0.090948	3.68861	0.069624
235	0.211111	-3499.857535	2.616063	0.369546	3.115189	0.883536	-2.408184	0.088947	3.147481	0.032437
236	0.243902	-3216.88758	2.979303	0.406553	3.478429	0.861805	-2.742383	0.08082	3.487732	0.047042
237	0.366972	-3715.092968	2.750993	0.353524	3.15483	0.947375	-2.552164	0.082833	3.259422	0.022633
238	0.282609	-3571.697806	1.816299	0.284141	2.220136	0.797433	-1.617471	0.113851	2.324728	0.192678
239	0.284091	-3735.182194	3.51352	0.216425	3.930121	0.850079	-3.329304	0.02679	4.04109	0.027943
240	0.383721	-3653.076587	3.473978	0.475371	3.970506	0.99428	-3.356416	0.075441	4.068202	0.020891
241	0.417476	-4028.032029	4.699303	0.392481	5.19583	0.928031	-4.581741	0.044938	5.218316	0.004805
242	0.190476	-3773.4793	2.905115	0.37794	3.361284	0.928031	-2.787553	0.033903	3.424128	0.044662
243	0.372549	-3819.396029	3.957815	0.37794	4.413984	0.833564	-3.840252	0.046187	4.476828	0.039495
244	0.351648	-3595.22481	4.290461	0.3539	4.749948	0.896212	-4.176216	0.073657	4.965875	0.01308
245	0.291262	-3760.658666	3.711613	0.355959	4.218086	0.910736	-3.644355	0.17252	4.434013	0.020734
246	0.36	-4018.729469	3.636597	0.317293	4.22704	0.849769	-3.569338	0.115796	4.358996	0.019726
247	0.337209	-3889.981356	2.00841	0.25687	2.621463	0.732517	-1.923559	0.076266	2.73081	0.003767
248	0.392857	-3428.844163	3.553952	0.251235	3.976096	0.847744	-3.368319	0.12325	4.175571	0.02119
249	0.268817	-3397.450403	3.215021	0.264237	3.637165	0.713085	-3.029388	0.144284	3.83664	0.039883
250	0.333333	-3649.230934	3.87964	0.249098	4.309931	0.763617	-3.697138	0.08391	4.504389	0.087851
251	0.321101	-3750.30308	5.379952	0.270106	5.911685	0.78836	-5.197449	0.13598	6.004701	0.059212
252	0.265957	-3499.739995	4.84992	0.278775	5.381654	0.736101	-4.667417	0.180785	5.474669	0.034611
253	0.371212	-4031.730677	4.539239	0.302661	5.150834	0.797967	-4.410417	0.00814	5.128847	0.140505
