scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4018          4196         16012    5.405e-004    1.912e-001    7.256e-006      9.250000      0.735676      2.928797      1.072464
  1            3273          9242          6713    9.303e-004    2.888e-001    5.976e-006     10.875000      0.826368     10.560943      1.029586
  1            2703         13934          4110    9.347e-004    3.000e-001    2.842e-007      8.875000      0.724377      3.970416      0.946667
  1            4420         15735         13319    5.195e-004    3.000e-001    1.734e-007     10.500000      0.762489     11.471772      0.965517
  1            3371         16710         12831    6.815e-004    2.746e-001    3.159e-007     10.125000      0.771641     10.526821      0.830769
  1            2883          9962          6359    6.814e-004    2.951e-001    5.471e-006      9.500000      0.753668      8.308365      0.899408
  1            5822         10118          4624    5.786e-004    2.876e-001    4.924e-008     11.500000      0.793415      9.871070      0.973545
  1            4347         10474          2876    2.572e-004    2.850e-001    5.700e-007      8.250000      0.758632      6.806873      0.885906
  1            5255         10309         12083    4.559e-004    2.658e-001    4.752e-006      9.000000      0.637380      7.315643      1.099237
  1            5481         11892          6645    3.750e-004    3.000e-001    3.609e-006      8.875000      0.721513      3.331029      1.014286
  1            3766         15896          4758    5.748e-004    2.931e-001    3.757e-008      8.750000      0.766050      4.804574      0.945946
  1            5324         14310          6602    2.727e-004    2.949e-001    3.633e-006      8.750000      0.721800      5.331762      0.979021
  1            5231          3551         11814    7.434e-004    2.098e-001    1.928e-008     10.000000      0.823850      7.979695      0.919540
  1            4675         10110          9907    5.093e-004    3.000e-001    5.262e-006     11.250000      0.771088     12.740795      0.853081
  1            3976         18972          5641    7.071e-004    2.543e-001    1.728e-006      9.250000      0.763389      3.785849      0.980132
  1            3881         11149          5165    5.024e-004    2.972e-001    1.347e-007      8.000000      0.784668      4.544084      0.984615
  1            2209         13562         10555    8.649e-004    2.970e-001    2.809e-006      8.625000      0.636745      7.913427      0.932432
  1            4318         15096         16603    6.489e-004    2.960e-001    4.179e-008     11.125000      0.809234      9.181757      0.941799
  1            3927         12592          8715    8.398e-004    3.000e-001    7.603e-008     11.750000      0.786243     14.921929      0.878505
  1            5430          6203          6933    6.413e-004    2.937e-001    2.420e-007     12.000000      0.786745     12.477745      0.827586
  1            3639          8062          8240    7.491e-004    2.977e-001    5.210e-008      9.875000      0.739183      5.866606      0.877778
  1            3515         18020         10295    7.493e-004    2.788e-001    3.756e-006     11.250000      0.761296      7.584077      0.972973
  1            4523         16851          7442    5.342e-004    2.609e-001    2.435e-007      9.750000      0.787456     10.411623      0.906977
  1            5606         12970         13108    7.059e-004    3.000e-001    1.849e-008      9.125000      0.739868      9.102496      0.924051
  1            3875         13301          1337    6.372e-004    3.000e-001    1.885e-006      9.375000      0.789609      4.152093      1.056338
  1            3576         13007          5420    8.047e-004    3.000e-001    2.024e-007      9.250000      0.757514      8.418001      0.967320
  1            5678          9632         15126    3.281e-004    2.687e-001    1.438e-007      8.875000      0.722248     11.048696      0.788889
  1            4243          8971          7422    3.561e-004    3.000e-001    1.158e-008      6.625000      0.636516      3.673170      0.861789
  1            2973         16963          9691    3.995e-004    2.781e-001    5.881e-007      6.625000      0.677358      3.120814      0.890756
  1            3718         12796          8078    8.835e-004    2.957e-001    4.776e-007     12.875000      0.744996      8.194527      1.000000
  1            4595         12871          5457    6.425e-004    2.682e-001    5.279e-007      8.875000      0.774849      6.725083      0.910256
  1            5097         13897          3374    3.097e-004    2.754e-001    6.303e-007      7.000000      0.613108      2.940911      0.848485
  1            5430          6203          6933    6.413e-004    2.937e-001    2.420e-007     10.375000      0.796759     12.369270      0.943182
  1            3127         13279          8124    8.512e-004    2.870e-001    1.794e-007      9.750000      0.762745      6.601978      0.968944
  1            4401          7507         10009    8.389e-004    2.674e-001    1.115e-006      9.000000      0.737905     11.449151      0.822857
  1            5106         16153          9244    5.746e-004    2.052e-001    4.069e-006      8.625000      0.746332      4.391974      0.907895
  1            5172          9504          7461    7.627e-004    2.754e-001    1.923e-007     12.875000      0.812148     11.260427      1.067358
  1            4934           784          2290    7.360e-004    2.085e-001    9.576e-007      8.750000      0.791171      7.865597      0.838323
  1            3040         16099          8204    7.412e-004    2.561e-001    9.696e-008      8.375000      0.715875      3.542393      0.917808
  1            3508         15569         13665    7.768e-004    2.826e-001    3.302e-006     11.875000      0.801885      6.552042      1.085714
  1            4138         10249          8594    4.294e-004    3.000e-001    3.300e-008      8.375000      0.730916      3.380257      0.930556
  1            2883          8556          4751    9.036e-004    2.711e-001    1.857e-008     11.500000      0.794356      7.702528      0.963351
  1            5650         18049          8497    3.647e-004    2.301e-001    2.840e-007     10.125000      0.761403     11.512464      0.931035
  1            3374         13235         15396    5.036e-004    2.945e-001    1.592e-006      8.000000      0.686723      7.212259      0.847682
  1            5201         14365          6072    8.781e-004    2.823e-001    2.055e-008     10.750000      0.772541      9.013890      0.945055
  1            3351         12436          3563    7.593e-004    2.455e-001    4.426e-008     12.250000      0.750828     13.660803      0.946860
  1            4668         10469          6765    4.140e-004    1.997e-001    1.070e-007      8.625000      0.765131      6.125357      0.945205
  1            5425         16687          1664    5.134e-004    3.000e-001    1.366e-006      8.625000      0.721042      4.340119      0.945205
  1            3395         15995          4200    9.642e-004    2.917e-001    1.894e-007     11.875000      0.777170     20.241911      0.896226
  1            6595         14538          6325    2.667e-004    2.970e-001    3.057e-006      7.500000      0.653623      2.631233      0.869565
  1            3697          8881         11341    6.016e-004    2.996e-001    1.580e-006     11.375000      0.799637      8.473479      1.076923
  1            3178         16080          5623    6.632e-004    3.000e-001    2.562e-008      8.625000      0.747720      3.920768      0.913907
  1            3187         17487          3724    7.724e-004    3.000e-001    7.547e-006      8.500000      0.683632      3.554201      0.978417
  1            3397         12871          5743    4.412e-004    2.672e-001    3.754e-007      8.250000      0.674860      6.578768      0.862745
  1            4805         11685          4840    5.771e-004    3.000e-001    3.542e-008     10.125000      0.793877     17.317898      0.910112
  1            4211         13970           133    5.381e-004    2.995e-001    2.582e-006      9.875000      0.779661     15.121358      0.844920
  1            3112         10869          6491    9.070e-004    2.157e-001    3.365e-008      7.750000      0.751156      2.312244      0.918519
  1            5494         14037          8707    3.896e-004    2.613e-001    1.505e-007      8.625000      0.782521      6.391524      0.907895
  1            6451          7180          6548    1.689e-004    2.354e-001    1.609e-008      8.625000      0.719536      8.565043      0.907895
  1            4270         15310          9138    4.729e-004    3.000e-001    2.066e-006      9.625000      0.760245      5.675165      1.006536
  1            4476         15583          4833    6.658e-004    1.438e-001    4.707e-006      9.500000      0.779371      4.247689      1.078014
  1            5663          2119          6747    2.300e-004    2.768e-001    7.144e-006      8.625000      0.746306      5.544445      1.007299
  1            5290          5041         12801    5.297e-004    3.000e-001    2.295e-007      8.625000      0.756514      9.730893      0.857143
  1            2648          6327          2038    8.825e-004    2.709e-001    1.869e-007      8.750000      0.665741      6.011187      0.979021
  1            4149         12710          8953    6.181e-004    3.000e-001    1.108e-007     11.625000      0.797340     10.243923      0.994652
  1            3310          5840         11318    5.956e-004    3.000e-001    2.411e-006      9.125000      0.661526      6.710724      0.929936
  1            2392         16930         10333    8.481e-004    2.918e-001    9.746e-006     11.625000      0.729979      9.238460      1.075145
  1            3972         11597          4140    7.518e-004    2.093e-001    3.525e-008     11.000000      0.763794      9.315381      0.931217
  1            3108         13319          7792    9.486e-004    2.521e-001    4.509e-007      9.500000      0.781840      6.599183      1.013333
