scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.228        8.029e-1
   1           1.000          12.228        2.752e-1
   1           1.000          12.189        5.589e-1
   1           1.000          12.228        1.206e-1
   1           1.000          12.228           1.589
   1           1.000          12.082        3.599e-1
   1           1.000          12.228        7.015e-1
   1           1.000          10.825        2.354e-1
   1           1.000          12.228        3.501e-1
   1           1.000          12.228        4.839e-1
   1           1.000          12.228        7.884e-1
   1           1.000          12.228        4.250e-1
   1           1.000          12.228        5.009e-1
   1           1.000          12.228        6.007e-1
   1           1.000           8.954        5.321e-1
   1           1.000          12.103        3.330e-1
   1           1.000          12.011        4.684e-1
   1           1.000          12.060        3.615e-1
   1           1.000          12.144        1.722e-1
   1           1.000           9.404        2.733e-1
   1           1.000          12.228        2.724e-1
   1           1.000          12.228        6.084e-1
   1           1.000          12.228        5.789e-1
   1           1.000          10.202           1.813
   1           1.000          12.228        9.195e-1
   1           1.000          12.120        4.495e-1
   1           1.000          12.228        3.151e-1
   1           1.000          11.843           2.116
   1           1.000          12.228        5.128e-1
   1           1.000          12.203        3.024e-1
   1           1.000          10.084        2.331e-1
   1           1.000          11.389        4.483e-1
   1           1.000          12.143        6.158e-1
   1           1.000          12.228        2.392e-1
   1           1.000          11.311        3.591e-1
   1           1.000          12.228        3.718e-1
   1           1.000          12.228        6.075e-1
   1           1.000          12.228        2.115e-1
   1           1.000          11.318        4.653e-1
   1           1.000          12.228        2.944e-1
   1           1.000          12.125        6.199e-1
   1           1.000          12.228        8.848e-2
   1           1.000          12.228        4.037e-1
   1           1.000          12.228        8.259e-1
   1           1.000          12.228        7.892e-1
   1           1.000          12.052        5.439e-1
   1           1.000          11.750        3.146e-1
   1           1.000          12.228        8.905e-1
   1           1.000          12.228        7.161e-1
   1           1.000          12.228        2.488e-1
   1           1.000          12.227        3.079e-1
   1           1.000          12.228        4.711e-2
   1           1.000          11.926        6.287e-1
   1           1.000          12.228           2.421
   1           1.000          12.228        6.617e-1
   1           1.000          12.228        5.828e-1
   1           1.000          12.228        1.726e-1
   1           1.000          10.645           2.792
   1           1.000          12.228           2.372
   1           1.000          11.743        2.249e-1
   1           1.000          11.750        4.766e-1
   1           1.000          12.137        1.069e-1
   1           1.000          12.228        7.284e-1
   1           1.000          12.228        4.385e-1
   1           1.000          11.251        5.634e-1
   1           1.000          12.228        3.792e-1
   1           1.000          12.228        1.625e-1
   1           1.000          12.065        1.838e-1
   1           1.000          12.228        3.605e-1
